experiment_mix,agent_ratio,workload,level,clients,agent_workers,background_workers,cc,runs,agent_tps_mean,agent_tps_speedup_vs_occ,agent_commit_rate_mean,agent_commit_rate_ratio_vs_occ,agent_task_completion_rate_mean,agent_p95_latency_ms_mean,agent_p99_latency_ms_mean,agent_p9999_latency_ms_mean,agent_avg_retry_count_mean,agent_avg_tokens_mean,agent_total_tokens_mean,wasted_reasoning_ms_mean,background_tps_mean,background_tps_ratio_vs_occ,total_tps_mean,total_tps_speedup_vs_occ,reservation_waiter_count_mean,reservation_unique_target_count_mean,reservation_front_queue_wait_ms_mean,reserve_read_write_set_attempts_mean,reserve_hot_rw_k_attempts_mean,duration_s,reasoning_profile,reasoning_scale,workload_profile,background_mode,retry_until_commit,max_attempts_per_task,policy,policy_mode,tokens_per_operation,seeds,client_counts,agent_abort_rate_mean,agent_aborts_mean,agent_attempt_abort_rate_mean,agent_commit_rate_delta_vs_occ,agent_commit_rate_std,agent_p50_latency_ms_mean,agent_task_guard_wait_ms_max_mean,agent_task_guard_wait_ms_mean_mean,agent_task_guard_wait_ms_p50_mean,agent_task_guard_wait_ms_p95_mean,agent_task_guard_wait_ms_p99_mean,agent_task_tps_mean,agent_tps_std,atcc_agent_guardrail,atcc_agent_guardrail_queue_threshold,atcc_bp_background_threshold,atcc_bp_min_windows,atcc_bp_queue_pressure_threshold,atcc_full_reservation_fallback_ratio,atcc_hot_rw_k,atcc_pure_policy,background_aborts_mean,background_admission_cap,background_tps_std,background_writer_reservation_blocked_checks_mean,background_writer_waiter_blocked_checks_mean,background_writer_waiter_blocked_targets_mean,reservation_all_or_nothing_failed_grant_checks_mean,reservation_all_or_nothing_not_front_wait_ms_mean,reservation_blocked_target_checks_mean,reservation_owner_blocked_checks_mean,reservation_waiter_target_set_size_max_mean,reservation_waiter_target_set_size_mean_mean,reservation_waiter_target_set_size_p50_mean,reservation_waiter_target_set_size_p95_mean,reservation_waiter_target_set_size_p99_mean,reservation_writer_blocked_checks_mean,reserve_hot_rw_k_target_size_max_mean,reserve_hot_rw_k_target_size_mean_mean,reserve_hot_rw_k_target_size_p50_mean,reserve_hot_rw_k_target_size_p95_mean,reserve_hot_rw_k_target_size_p99_mean,reserve_hot_rw_k_unique_target_count_mean,reserve_read_write_set_hot_coverage_ratio_mean_mean,reserve_read_write_set_hot_target_count_max_mean,reserve_read_write_set_hot_target_count_mean_mean,reserve_read_write_set_hot_target_count_p50_mean,reserve_read_write_set_hot_target_count_p95_mean,reserve_read_write_set_hot_target_count_p99_mean,reserve_read_write_set_target_size_max_mean,reserve_read_write_set_target_size_mean_mean,reserve_read_write_set_target_size_p50_mean,reserve_read_write_set_target_size_p95_mean,reserve_read_write_set_target_size_p99_mean,reserve_read_write_set_unique_hot_target_count_mean,reserve_read_write_set_unique_target_count_mean,total_tps_std
all_agent,1.0,tpcc,high,24,24,0,tictoc,1,28.61088694603429,1.0025703932798504,0.1111111111111111,1.0,0.3023255813953488,340.8287668000412,343.88164936002795,344.6372377936247,1.0769230769230769,330960.3488372093,4302484.534883721,9183.0,0.0,,28.61088694603429,1.0025703932798504,0.0,0.0,0.0,0.0,0.0,0.2,agentic,0.25,paper,procedure,True,3,results/atcc_policy_bounded_20260709.json,eval,2703,920104,"8,16,24,32,40,48",8.0,104.0,0.8888888888888888,0.0,0.0,38.02523399997426,0.0,0.0,0.0,0.0,0.0,28.61088694603429,0.0,False,1,6,3,2,0.0,3,False,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
all_agent,1.0,tpcc,high,24,24,0,dynamic-atcc,1,171.54612356566605,6.011245470763097,0.5851063829787234,5.265957446808511,0.8870967741935484,133.19284050000988,135.46829382002443,137.10899030824032,0.32727272727272727,61993.027565982404,3409616.5161290322,865.0,0.0,,171.54612356566605,6.011245470763097,66.0,198.0,369.67047900003536,0.0,0.0,0.2,agentic,0.25,paper,procedure,True,3,results/atcc_policy_bounded_20260709.json,eval,2703,920104,"8,16,24,32,40,48",0.7090909090909091,39.0,0.4148936170212766,0.4739952718676123,0.0,114.00170199999593,80.8046250000416,17.022727661289,8.584901000006084,65.8013106499851,78.26660837003601,171.54612356566605,0.0,False,1,6,3,2,0.0,3,False,0.0,0,0.0,0.0,0.0,0.0,73.0,682.8845370000636,892.0,892.0,22.0,11.818181818181818,22.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
all_agent,1.0,tpcc,high,32,32,0,occ,1,29.955098804648948,1.0,0.09868421052631579,1.0,0.2631578947368421,359.31046650002827,365.0862925000456,366.5158094350499,0.7333333333333333,374335.4666666666,5615031.999999999,12220.0,0.0,,29.955098804648948,1.0,0.0,0.0,0.0,0.0,0.0,0.2,agentic,0.25,paper,procedure,True,3,results/atcc_policy_bounded_20260709.json,eval,2703,920104,"8,16,24,32,40,48",9.133333333333333,137.0,0.9013157894736842,0.0,0.0,29.286452000008012,0.0,0.0,0.0,0.0,0.0,29.955098804648948,0.0,False,1,6,3,2,0.0,3,False,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
all_agent,1.0,tpcc,high,32,32,0,2pl-nowait,1,18.766424575857137,0.6264851502657918,0.027888446215139442,0.28260292164674633,0.08045977011494253,187.4110038000026,199.96509516000057,203.07223277160008,0.5714285714285714,1327940.8472906402,9295585.931034481,7220.0,0.0,,18.766424575857137,0.6264851502657918,0.0,0.0,0.0,0.0,0.0,0.2,agentic,0.25,paper,procedure,True,3,results/atcc_policy_bounded_20260709.json,eval,2703,920104,"8,16,24,32,40,48",34.857142857142854,244.0,0.9721115537848606,-0.07079576431117635,0.0,13.55247800000825,0.2400070000589949,0.08481860919704266,0.08137299988675295,0.12660059998097495,0.17332174001353456,18.766424575857137,0.0,False,1,6,3,2,0.0,3,False,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
all_agent,1.0,tpcc,high,32,32,0,2pl-wait-die,1,18.46377960931109,0.6163818630585042,0.03076923076923077,0.3117948717948718,0.0898876404494382,260.31116094998765,285.08837298998174,291.2207329698802,1.125,1144978.6516853934,9159829.213483147,7085.0,0.0,,18.46377960931109,0.6163818630585042,0.0,0.0,0.0,0.0,0.0,0.2,agentic,0.25,paper,procedure,True,3,results/atcc_policy_bounded_20260709.json,eval,2703,920104,"8,16,24,32,40,48",31.5,252.0,0.9692307692307692,-0.06791497975708502,0.0,75.13052499999162,0.17294100001663537,0.08928519100229525,0.08625300000630887,0.13874560003159783,0.15620076002278446,18.46377960931109,0.0,False,1,6,3,2,0.0,3,False,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
all_agent,1.0,tpcc,high,32,32,0,mvcc,1,30.892158330859292,1.0312821377195696,0.10062893081761007,1.0197064989517821,0.2807017543859649,354.3928257500113,364.9260219499922,367.5329880094875,1.25,367101.1875,5873619.0,12660.0,0.0,,30.892158330859292,1.0312821377195696,0.0,0.0,0.0,0.0,0.0,0.2,agentic,0.25,paper,procedure,True,3,results/atcc_policy_bounded_20260709.json,eval,2703,920104,"8,16,24,32,40,48",8.9375,143.0,0.89937106918239,0.0019447202912942774,0.0,39.85055300000795,0.0,0.0,0.0,0.0,0.0,30.892158330859292,0.0,False,1,6,3,2,0.0,3,False,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
all_agent,1.0,tpcc,high,32,32,0,silo,1,29.606562886005374,0.98836472144804,0.09615384615384616,0.9743589743589745,0.2631578947368421,347.2280373999695,354.2411234799794,355.9768622847819,1.0,384186.39999999997,5762795.999999999,12373.0,0.0,,29.606562886005374,0.98836472144804,0.0,0.0,0.0,0.0,0.0,0.2,agentic,0.25,paper,procedure,True,3,results/atcc_policy_bounded_20260709.json,eval,2703,920104,"8,16,24,32,40,48",9.4,141.0,0.9038461538461539,-0.0025303643724696318,0.0,29.592899000022044,0.0,0.0,0.0,0.0,0.0,29.606562886005374,0.0,False,1,6,3,2,0.0,3,False,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
all_agent,1.0,tpcc,high,32,32,0,tictoc,1,29.57765912644966,0.9873998186198367,0.0967741935483871,0.9806451612903225,0.2631578947368421,359.911473599999,366.3469387199609,367.9397163371515,0.9333333333333333,381723.6666666667,5725855.0,12276.0,0.0,,29.57765912644966,0.9873998186198367,0.0,0.0,0.0,0.0,0.0,0.2,agentic,0.25,paper,procedure,True,3,results/atcc_policy_bounded_20260709.json,eval,2703,920104,"8,16,24,32,40,48",9.333333333333334,140.0,0.9032258064516129,-0.0019100169779286968,0.0,29.1764639999883,0.0,0.0,0.0,0.0,0.0,29.57765912644966,0.0,False,1,6,3,2,0.0,3,False,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
all_agent,1.0,tpcc,high,32,32,0,dynamic-atcc,1,173.25621363579316,5.783863867906998,0.5614035087719298,5.688888888888888,0.8648648648648649,188.88238025000695,224.82115294998712,245.384002449506,0.3125,62656.40751689189,4010010.081081081,1206.0,0.0,,173.25621363579316,5.783863867906998,79.0,202.0,487.7692640001783,0.0,0.0,0.2,agentic,0.25,paper,procedure,True,3,results/atcc_policy_bounded_20260709.json,eval,2703,920104,"8,16,24,32,40,48",0.78125,50.0,0.43859649122807015,0.462719298245614,0.0,121.7219650000061,186.72569000000294,34.7471764864837,8.39912800000775,146.82756615001153,183.51132480001183,173.25621363579316,0.0,False,1,6,3,2,0.0,3,False,0.0,0,0.0,0.0,0.0,0.0,124.0,2078.0959159998247,1846.0,1846.0,22.0,11.367088607594937,1.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
all_agent,1.0,tpcc,high,40,40,0,occ,1,35.116496213074406,1.0,0.09313725490196079,1.0,0.25333333333333335,330.48450859997723,338.13453452003387,340.02791593524785,0.8947368421052632,381151.4526315789,7241877.599999999,15906.0,0.0,,35.116496213074406,1.0,0.0,0.0,0.0,0.0,0.0,0.2,agentic,0.25,paper,procedure,True,3,results/atcc_policy_bounded_20260709.json,eval,2703,920104,"8,16,24,32,40,48",9.736842105263158,185.0,0.9068627450980392,0.0,0.0,35.11181099997884,0.0,0.0,0.0,0.0,0.0,35.116496213074406,0.0,False,1,6,3,2,0.0,3,False,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
all_agent,1.0,tpcc,high,40,40,0,2pl-nowait,1,14.624490305173701,0.41645642026577756,0.02064896755162242,0.22170470423847227,0.0603448275862069,237.2306748000027,277.11302376001174,286.98390512761404,0.7142857142857143,1700603.1022167488,11904221.715517242,9206.0,0.0,,14.624490305173701,0.41645642026577756,0.0,0.0,0.0,0.0,0.0,0.2,agentic,0.25,paper,procedure,True,3,results/atcc_policy_bounded_20260709.json,eval,2703,920104,"8,16,24,32,40,48",47.42857142857143,332.0,0.9793510324483776,-0.07248828735033837,0.0,24.392815999988215,0.1977380000539597,0.08345687068454262,0.08129750000307467,0.11912374999667463,0.16189835000943714,14.624490305173701,0.0,False,1,6,3,2,0.0,3,False,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
all_agent,1.0,tpcc,high,40,40,0,2pl-wait-die,1,27.96027143333396,0.796214726653849,0.03323262839879154,0.35681348386070916,0.09565217391304348,109.64076349998209,114.82934549998731,116.11351954498859,0.7272727272727273,1063729.8592885376,11701028.452173915,9412.0,0.0,,27.96027143333396,0.796214726653849,0.0,0.0,0.0,0.0,0.0,0.2,agentic,0.25,paper,procedure,True,3,results/atcc_policy_bounded_20260709.json,eval,2703,920104,"8,16,24,32,40,48",29.09090909090909,320.0,0.9667673716012085,-0.059904626503169245,0.0,24.34075799999391,0.16495500000246466,0.08483780869265382,0.08433399995055879,0.12142790001803405,0.1427012800365901,27.96027143333396,0.0,False,1,6,3,2,0.0,3,False,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
all_agent,1.0,tpcc,high,40,40,0,mvcc,1,34.54566220737351,0.9837445626056405,0.08333333333333333,0.894736842105263,0.22972972972972974,262.48347360000247,301.2643299200113,310.86259185921335,0.9411764705882353,422106.3243243243,7175807.513513514,16039.0,0.0,,34.54566220737351,0.9837445626056405,0.0,0.0,0.0,0.0,0.0,0.2,agentic,0.25,paper,procedure,True,3,results/atcc_policy_bounded_20260709.json,eval,2703,920104,"8,16,24,32,40,48",11.0,187.0,0.9166666666666666,-0.009803921568627458,0.0,29.175560999988193,0.0,0.0,0.0,0.0,0.0,34.54566220737351,0.0,False,1,6,3,2,0.0,3,False,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
all_agent,1.0,tpcc,high,40,40,0,silo,1,33.90132727146279,0.9653960653067891,0.085,0.9126315789473685,0.22972972972972974,262.97653800002075,302.3691396000322,312.11880849603494,0.7058823529411765,413829.72972972976,7035105.405405406,15989.0,0.0,,33.90132727146279,0.9653960653067891,0.0,0.0,0.0,0.0,0.0,0.2,agentic,0.25,paper,procedure,True,3,results/atcc_policy_bounded_20260709.json,eval,2703,920104,"8,16,24,32,40,48",10.764705882352942,183.0,0.915,-0.00813725490196078,0.0,22.184225999978935,0.0,0.0,0.0,0.0,0.0,33.90132727146279,0.0,False,1,6,3,2,0.0,3,False,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
all_agent,1.0,tpcc,high,40,40,0,tictoc,1,31.175433660073754,0.8877717603405623,0.07766990291262135,0.8339294839039345,0.21621621621621623,265.66879099998175,301.392320599993,310.23389417599566,1.0,452884.91047297296,7246158.567567567,16125.0,0.0,,31.175433660073754,0.8877717603405623,0.0,0.0,0.0,0.0,0.0,0.2,agentic,0.25,paper,procedure,True,3,results/atcc_policy_bounded_20260709.json,eval,2703,920104,"8,16,24,32,40,48",11.875,190.0,0.9223300970873787,-0.015467351989339434,0.0,36.599695000006705,0.0,0.0,0.0,0.0,0.0,31.175433660073754,0.0,False,1,6,3,2,0.0,3,False,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
all_agent,1.0,tpcc,high,40,40,0,dynamic-atcc,1,163.70986577792684,4.661907747988114,0.5367647058823529,5.763157894736842,0.8588235294117647,261.52218819997864,296.886336799987,307.3073551880005,0.3698630136986301,63509.39178082192,4636185.600000001,1477.0,0.0,,163.70986577792684,4.661907747988114,94.0,204.0,637.9005360001315,0.0,0.0,0.2,agentic,0.25,paper,procedure,True,3,results/atcc_policy_bounded_20260709.json,eval,2703,920104,"8,16,24,32,40,48",0.863013698630137,63.0,0.4632352941176471,0.44362745098039214,0.0,130.20779699996865,265.59035399998265,63.01963497647341,16.727345999981935,234.87611339999148,256.1555571600047,163.70986577792684,0.0,False,1,6,3,2,0.0,3,False,0.0,0,0.0,0.0,0.0,0.0,266.0,4709.924209999997,3600.0,3600.0,22.0,10.606382978723405,1.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
all_agent,1.0,tpcc,high,48,48,0,occ,1,34.77301261732178,1.0,0.07539682539682539,1.0,0.2087912087912088,348.8032025999928,349.7565085200131,349.9924517352181,0.8947368421052632,466842.024291498,8869998.461538462,19972.0,0.0,,34.77301261732178,1.0,0.0,0.0,0.0,0.0,0.0,0.2,agentic,0.25,paper,procedure,True,3,results/atcc_policy_bounded_20260709.json,eval,2703,920104,"8,16,24,32,40,48",12.263157894736842,233.0,0.9246031746031746,0.0,0.0,18.347261999963393,0.0,0.0,0.0,0.0,0.0,34.77301261732178,0.0,False,1,6,3,2,0.0,3,False,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
all_agent,1.0,tpcc,high,48,48,0,2pl-nowait,1,25.29636295521081,0.7274711349746473,0.025839793281653745,0.3427172582619339,0.07518796992481203,211.58948084999452,216.35668976999227,217.5365739776917,0.8,1359879.3,13598793.0,10596.0,0.0,,25.29636295521081,0.7274711349746473,0.0,0.0,0.0,0.0,0.0,0.2,agentic,0.25,paper,procedure,True,3,results/atcc_policy_bounded_20260709.json,eval,2703,920104,"8,16,24,32,40,48",37.7,377.0,0.9741602067183462,-0.04955703211517165,0.0,39.12533700002996,0.1855489999229576,0.08502825563769684,0.07946399995262254,0.14287639996837234,0.16917275990635983,25.29636295521081,0.0,False,1,6,3,2,0.0,3,False,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
all_agent,1.0,tpcc,high,48,48,0,2pl-wait-die,1,26.046806558521507,0.7490523425498826,0.030927835051546393,0.4102007596310364,0.08955223880597014,195.79431760000145,209.71190831999934,213.1565120231988,0.8333333333333334,1129638.8358208954,13555666.029850744,10864.0,0.0,,26.046806558521507,0.7490523425498826,0.0,0.0,0.0,0.0,0.0,0.2,agentic,0.25,paper,procedure,True,3,results/atcc_policy_bounded_20260709.json,eval,2703,920104,"8,16,24,32,40,48",31.333333333333332,376.0,0.9690721649484536,-0.044468990345279,0.0,18.939132500008782,0.22546600001760453,0.08451276865534015,0.0810979999812389,0.12405015000069852,0.18443539996155747,26.046806558521507,0.0,False,1,6,3,2,0.0,3,False,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
all_agent,1.0,tpcc,high,48,48,0,mvcc,1,35.81291002553993,1.0299053009775785,0.076,1.008,0.2087912087912088,342.3864386000332,347.10818852000557,348.2768216251987,0.7894736842105263,463136.9288606131,8799601.648351649,19952.0,0.0,,35.81291002553993,1.0299053009775785,0.0,0.0,0.0,0.0,0.0,0.2,agentic,0.25,paper,procedure,True,3,results/atcc_policy_bounded_20260709.json,eval,2703,920104,"8,16,24,32,40,48",12.157894736842104,231.0,0.924,0.0006031746031746055,0.0,22.569709999970655,0.0,0.0,0.0,0.0,0.0,35.81291002553993,0.0,False,1,6,3,2,0.0,3,False,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
all_agent,1.0,tpcc,high,48,48,0,silo,1,35.704660422399805,1.0267922660406459,0.076,1.008,0.2087912087912088,341.9759714999998,348.566149499992,350.19721855499,0.7894736842105263,463136.9288606131,8799601.648351649,19952.0,0.0,,35.704660422399805,1.0267922660406459,0.0,0.0,0.0,0.0,0.0,0.2,agentic,0.25,paper,procedure,True,3,results/atcc_policy_bounded_20260709.json,eval,2703,920104,"8,16,24,32,40,48",12.157894736842104,231.0,0.924,0.0006031746031746055,0.0,22.330855000006977,0.0,0.0,0.0,0.0,0.0,35.704660422399805,0.0,False,1,6,3,2,0.0,3,False,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
all_agent,1.0,tpcc,high,48,48,0,tictoc,1,33.97011669593865,0.9769103721262512,0.07171314741035857,0.9511427972321242,0.1978021978021978,340.9230942000448,346.6316316400156,348.0444946564083,0.7777777777777778,490822.2252747253,8834800.054945055,19895.0,0.0,,33.97011669593865,0.9769103721262512,0.0,0.0,0.0,0.0,0.0,0.2,agentic,0.25,paper,procedure,True,3,results/atcc_policy_bounded_20260709.json,eval,2703,920104,"8,16,24,32,40,48",12.944444444444445,233.0,0.9282868525896414,-0.003683677986466821,0.0,20.505385500001694,0.0,0.0,0.0,0.0,0.0,33.97011669593865,0.0,False,1,6,3,2,0.0,3,False,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
all_agent,1.0,tpcc,high,48,48,0,dynamic-atcc,1,160.59712790859336,4.6184415965326435,0.5477707006369427,7.265169292658398,0.8958333333333334,334.0452812500274,354.0125638500002,372.50747075854713,0.47674418604651164,62658.46039244186,5388627.59375,1661.0,0.0,,160.59712790859336,4.6184415965326435,110.0,204.0,792.7927249995719,0.0,0.0,0.2,agentic,0.25,paper,procedure,True,3,results/atcc_policy_bounded_20260709.json,eval,2703,920104,"8,16,24,32,40,48",0.8255813953488372,71.0,0.45222929936305734,0.47237387524011726,0.0,131.79333699997642,308.7269779999815,83.08429242708115,13.48025600000824,285.54376774999923,307.2988866999822,160.59712790859336,0.0,False,1,6,3,2,0.0,3,False,0.0,0,0.0,0.0,0.0,0.0,238.0,7169.823285000291,5267.0,5267.0,22.0,10.354545454545455,1.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
all_agent,1.0,ycsb,low,8,8,0,occ,1,1877.296505691118,1.0,0.9948453608247423,1.0,1.0,7.16465874999983,7.883979950003095,11.283985529006372,0.0051813471502590676,27170.051813471502,10487640.0,2.0,0.0,,1877.296505691118,1.0,0.0,0.0,0.0,0.0,0.0,0.2,agentic,0.25,paper,procedure,True,3,results/atcc_policy_bounded_20260709.json,eval,2703,920104,"8,16,24,32,40,48",0.0051813471502590676,2.0,0.005154639175257732,0.0,0.0,4.279459999992241,0.0,0.0,0.0,0.0,0.0,1877.296505691118,0.0,False,1,6,3,2,0.0,3,False,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
all_agent,1.0,ycsb,low,8,8,0,2pl-nowait,1,1841.9867279008065,0.981191155641494,1.0,1.005181347150259,1.0,7.609538200006227,8.858426960025575,11.051622708019018,0.0,27030.0,10217340.0,0.0,0.0,,1841.9867279008065,0.981191155641494,0.0,0.0,0.0,0.0,0.0,0.2,agentic,0.25,paper,procedure,True,3,results/atcc_policy_bounded_20260709.json,eval,2703,920104,"8,16,24,32,40,48",0.0,0.0,0.0,0.005154639175257714,0.0,4.3625849999955335,0.1597590000415039,0.04394634391679146,0.04150849997586192,0.06291980002686158,0.08874661000731981,1841.9867279008065,0.0,False,1,6,3,2,0.0,3,False,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
all_agent,1.0,ycsb,low,8,8,0,2pl-wait-die,1,1857.227331545069,0.989309534170437,0.9973958333333334,1.0025636873920554,1.0,7.045356999998376,8.429158520018518,11.3144744447669,0.0026109660574412533,27100.574412532635,10379519.999999998,1.0,0.0,,1857.227331545069,0.989309534170437,0.0,0.0,0.0,0.0,0.0,0.2,agentic,0.25,paper,procedure,True,3,results/atcc_policy_bounded_20260709.json,eval,2703,920104,"8,16,24,32,40,48",0.0026109660574412533,1.0,0.0026041666666666665,0.002550472508591084,0.0,4.341234999969856,0.09913200000255529,0.044919765013445925,0.04326799995624242,0.06080210000050101,0.07941509999227492,1857.227331545069,0.0,False,1,6,3,2,0.0,3,False,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
